"legislator_id_number","party","state","year","ideology_score"
11184,"Republican","ND",2004,0.772
11186,"Republican","ND",2004,0.801
11187,"Democrat","ND",2004,0.157
11188,"Democrat","ND",2004,-0.494
11199,"Democrat","ND",2004,-0.094
11200,"Republican","ND",2004,0.72
11201,"Republican","ND",2004,0.674
11203,"Democrat","ND",2004,-0.242
11206,"Republican","ND",2004,1.117
11210,"Republican","ND",2004,1.048
11214,"Democrat","ND",2004,-0.356
11216,"Republican","ND",2004,0.587
11218,"Democrat","ND",2004,-0.202
11221,"Republican","ND",2004,0.365
11222,"Republican","ND",2004,0.818
11228,"Republican","ND",2004,0.57
11237,"Democrat","ND",2004,-0.172
11238,"Republican","ND",2004,0.932
11242,"Republican","ND",2004,0.484
11243,"Republican","ND",2004,0.453
11246,"Republican","ND",2004,1.028
11247,"Republican","ND",2004,0.558
11249,"Republican","ND",2004,0.569
11251,"Democrat","ND",2004,-0.519
11252,"Republican","ND",2004,0.802
11253,"Democrat","ND",2004,-0.314
11256,"Republican","ND",2004,0.563
11259,"Republican","ND",2004,0.738
11260,"Republican","ND",2004,0.726
11261,"Republican","ND",2004,0.555
11262,"Republican","ND",2004,0.604
11264,"Republican","ND",2004,0.713
11267,"Republican","ND",2004,0.696
11268,"Republican","ND",2004,0.376
11271,"Democrat","ND",2004,-0.328
11288,"Republican","ND",2004,0.195
11291,"Republican","ND",2004,0.476
11294,"Republican","ND",2004,0.602
11295,"Democrat","ND",2004,-0.14
11300,"Republican","ND",2004,0.659
11301,"Democrat","ND",2004,-0.191
11310,"Republican","ND",2004,0.505
11316,"Republican","ND",2004,0.46
11318,"Democrat","ND",2004,-0.476
11320,"Republican","ND",2004,0.612
11321,"Republican","ND",2004,0.398
11328,"Democrat","ND",2004,-0.413
11332,"Republican","ND",2004,0.791
11334,"Republican","ND",2004,0.863
11338,"Republican","ND",2004,0.704
11339,"Democrat","ND",2004,-0.134
11341,"Republican","ND",2004,0.602
11344,"Republican","ND",2004,0.897
11348,"Republican","ND",2004,1.123
11352,"Democrat","ND",2004,-0.205
11357,"Democrat","ND",2004,-0.258
11362,"Republican","ND",2004,0.594
11364,"Republican","ND",2004,0.839
11365,"Republican","ND",2004,1.197
11367,"Democrat","ND",2004,-0.337
11378,"Republican","ND",2004,0.691
11387,"Republican","ND",2004,0.903
11388,"Democrat","ND",2004,-0.336
11389,"Republican","ND",2004,0.602
11390,"Republican","ND",2004,0.962
11398,"Republican","ND",2004,0.562
11402,"Republican","ND",2004,1.003
11406,"Democrat","ND",2004,-0.273
11408,"Republican","ND",2004,0.938
11409,"Republican","ND",2004,0.849
11410,"Republican","ND",2004,0.278
11411,"Republican","ND",2004,0.751
11412,"Republican","ND",2004,0.554
11414,"Democrat","ND",2004,0.027
11415,"Democrat","ND",2004,-0.446
11418,"Republican","ND",2004,0.999
11420,"Democrat","ND",2004,-0.259
11423,"Republican","NE",2004,0.216
11427,"Republican","NE",2004,0.942
11428,"Democrat","NE",2004,-0.306
11431,"Democrat","NE",2004,0.026
11433,"Republican","NE",2004,0.293
11434,"Republican","NE",2004,0.474
11436,"Democrat","NE",2004,0.095
11439,"Republican","NE",2004,0.892
11440,"Republican","NE",2004,0.29
11443,"Independent","NE",2004,-0.439
11446,"Republican","NE",2004,0.413
11447,"Democrat","NE",2004,-0.046
11455,"Republican","NE",2004,0.296
11456,"Republican","NE",2004,0.783
11461,"Democrat","NE",2004,0.588
11462,"Republican","NE",2004,2.089
11466,"Republican","NE",2004,0.729
11467,"Republican","NE",2004,0.936
11477,"Democrat","NE",2004,-0.09
11482,"Republican","NE",2004,0.638
11487,"Democrat","NE",2004,0.108
11488,"Republican","NE",2004,0.622
11490,"Republican","NE",2004,0.115
11492,"Republican","NE",2004,1.047
11500,"Republican","NE",2004,0.939
11503,"Democrat","NE",2004,-0.049
11505,"Democrat","NE",2004,-0.136
11511,"Republican","NE",2004,0.733
11515,"Independent","NE",2004,0.468
11517,"Republican","NE",2004,0.395
11521,"Republican","NE",2004,0.348
11522,"Republican","NE",2004,0.863
11528,"Republican","NE",2004,0.297
11529,"Republican","NE",2004,0.325
11532,"Democrat","NE",2004,-0.244
11534,"Republican","NE",2004,-0.246
11536,"Republican","NE",2004,0.968
11537,"Independent","NE",2004,0.035
11539,"Republican","NE",2004,0.724
11546,"Democrat","NE",2004,-0.651
11549,"Republican","NE",2004,0.404
11553,"Republican","NE",2004,1.546
11556,"Republican","NE",2004,0.682
11558,"Republican","NE",2004,0.941
11561,"Democrat","NE",2004,-0.034
11562,"Democrat","NE",2004,-0.332
11564,"Republican","NE",2004,1.245
11567,"Republican","NE",2004,0.695
11571,"Republican","NE",2004,0.336
11582,"Democrat","NH",2004,-0.781
11588,"Republican","NH",2004,1.528
11594,"Republican","NH",2004,1.063
11600,"Republican","NH",2004,0.237
11602,"Republican","NH",2004,0.94
11603,"Republican","NH",2004,0.81
11605,"Republican","NH",2004,0.455
11607,"Republican","NH",2004,0.625
11608,"Republican","NH",2004,0.477
11609,"Democrat","NH",2004,-1.17
11610,"Republican","NH",2004,0.994
11612,"Democrat","NH",2004,-0.886
11613,"Democrat","NH",2004,-1.019
11621,"Republican","NH",2004,0.554
11630,"Republican","NH",2004,0.451
11633,"Republican","NH",2004,0.674
11643,"Republican","NH",2004,0.506
11648,"Republican","NH",2004,0.798
11649,"Republican","NH",2004,0.36
11653,"Republican","NH",2004,0.661
11655,"Democrat","NH",2004,-0.772
11659,"Republican","NH",2004,0.651
11661,"Republican","NH",2004,0.622
11667,"Republican","NH",2004,0.784
11671,"Republican","NH",2004,0.629
11683,"Republican","NH",2004,0.559
11689,"Republican","NH",2004,0.49
11691,"Democrat","NH",2004,-1.24
11695,"Republican","NH",2004,0.972
11698,"Republican","NH",2004,-0.048
11700,"Democrat","NH",2004,-0.371
11704,"Republican","NH",2004,0.259
11705,"Republican","NH",2004,1.088
11710,"Republican","NH",2004,0.52
11714,"Democrat","NH",2004,-1.185
11716,"Republican","NH",2004,-0.267
11719,"Democrat","NH",2004,-0.922
11730,"Democrat","NH",2004,-0.948
11731,"Republican","NH",2004,0.698
11737,"Republican","NH",2004,1.08
11744,"Republican","NH",2004,0.787
11746,"Democrat","NH",2004,-0.095
11752,"Republican","NH",2004,0.41
11760,"Republican","NH",2004,0.597
11764,"Republican","NH",2004,-0.078
11774,"Democrat","NH",2004,-1.203
11775,"Republican","NH",2004,0.705
11777,"Republican","NH",2004,0.726
11778,"Democrat","NH",2004,-0.732
11781,"Republican","NH",2004,0.811
11788,"Democrat","NH",2004,-1.038
11806,"Republican","NH",2004,0.873
11808,"Republican","NH",2004,0.425
11812,"Democrat","NH",2004,-0.345
11814,"Republican","NH",2004,1.046
11816,"Republican","NH",2004,0.799
11820,"Republican","NH",2004,0.374
11828,"Republican","NH",2004,0.803
11829,"Republican","NH",2004,0.759
11830,"Republican","NH",2004,0.47
11834,"Democrat","NH",2004,-1.023
11835,"Republican","NH",2004,0.863
11841,"Republican","NH",2004,1.153
11842,"Republican","NH",2004,0.492
11849,"Republican","NH",2004,0.712
11866,"Republican","NH",2004,0.5
11867,"Republican","NH",2004,0.685
11870,"Republican","NH",2004,0.837
11872,"Republican","NH",2004,0.556
11873,"Democrat","NH",2004,-0.812
11875,"Democrat","NH",2004,-0.956
11877,"Democrat","NH",2004,-0.903
11879,"Democrat","NH",2004,-1.035
11884,"Democrat","NH",2004,-0.755
11901,"Republican","NH",2004,0.043
11903,"Democrat","NH",2004,-1.049
11909,"Republican","NH",2004,0.264
11913,"Democrat","NH",2004,-0.895
11914,"Democrat","NH",2004,-0.589
11917,"Republican","NH",2004,0.609
11924,"Democrat","NH",2004,-0.75
11925,"Republican","NH",2004,0.721
11927,"Democrat","NH",2004,-0.892
11938,"Republican","NH",2004,0.462
11949,"Republican","NH",2004,0.533
11955,"Republican","NH",2004,0.159
11965,"Democrat","NH",2004,-1.283
11972,"Democrat","NH",2004,-0.689
11979,"Democrat","NH",2004,-1.456
11982,"Republican","NH",2004,0.523
11984,"Republican","NH",2004,0.385
11986,"Democrat","NH",2004,-0.474
11991,"Republican","NH",2004,0.318
11992,"Republican","NH",2004,0.4
11993,"Democrat","NH",2004,-1.255
11994,"Republican","NH",2004,0.359
11995,"Republican","NH",2004,0.075
11999,"Republican","NH",2004,0.353
12004,"Republican","NH",2004,0.667
12005,"Republican","NH",2004,0.678
12007,"Republican","NH",2004,-0.012
12011,"Democrat","NH",2004,-0.673
12014,"Republican","NH",2004,0.816
12018,"Republican","NH",2004,0.564
12023,"Republican","NH",2004,0.78
12025,"Republican","NH",2004,0.224
12030,"Republican","NH",2004,0.767
12031,"Republican","NH",2004,0.632
12032,"Republican","NH",2004,0.912
12034,"Republican","NH",2004,-0.199
12036,"Democrat","NH",2004,-1.039
12037,"Republican","NH",2004,0.706
12045,"Republican","NH",2004,1.231
12047,"Republican","NH",2004,0.53
12048,"Democrat","NH",2004,-0.932
12056,"Republican","NH",2004,0.436
12063,"Republican","NH",2004,0.385
12068,"Democrat","NH",2004,-0.938
12079,"Democrat","NH",2004,-0.363
12085,"Republican","NH",2004,0.702
12088,"Republican","NH",2004,1.03
12089,"Republican","NH",2004,0.45
12091,"Republican","NH",2004,0.397
12092,"Republican","NH",2004,0.477
12096,"Republican","NH",2004,0.485
12097,"Republican","NH",2004,0.449
12101,"Republican","NH",2004,0.512
12102,"Republican","NH",2004,-0.164
12106,"Republican","NH",2004,0.792
12110,"Republican","NH",2004,-0.023
12121,"Republican","NH",2004,0.406
12124,"Democrat","NH",2004,-1.078
12127,"Republican","NH",2004,0.278
12132,"Democrat","NH",2004,-1.496
12156,"Republican","NH",2004,0.111
12164,"Republican","NH",2004,0.651
12167,"Republican","NH",2004,0.541
12168,"Republican","NH",2004,0.551
12169,"Democrat","NH",2004,-1.251
12171,"Republican","NH",2004,0.353
12172,"Republican","NH",2004,1.085
12178,"Republican","NH",2004,0.6
12182,"Republican","NH",2004,1.078
12183,"Republican","NH",2004,0.218
12191,"Republican","NH",2004,0.627
12197,"Democrat","NH",2004,-0.637
12204,"Republican","NH",2004,-0.156
12206,"Republican","NH",2004,0.791
12209,"Republican","NH",2004,0.369
12212,"Democrat","NH",2004,-1.154
12220,"Republican","NH",2004,0.635
12223,"Republican","NH",2004,0.633
12229,"Republican","NH",2004,0.485
12237,"Republican","NH",2004,0.707
12240,"Republican","NH",2004,-0.192
12241,"Democrat","NH",2004,-0.434
12243,"Republican","NH",2004,0.5
12245,"Republican","NH",2004,0.249
12246,"Republican","NH",2004,-0.028
12247,"Republican","NH",2004,0.557
12248,"Democrat","NH",2004,-0.975
12251,"Democrat","NH",2004,-1.244
12256,"Republican","NH",2004,0.913
12263,"Republican","NH",2004,0.794
12264,"Republican","NH",2004,1.289
12267,"Democrat","NH",2004,-0.869
12268,"Democrat","NH",2004,-0.821
12273,"Republican","NH",2004,0.39
12280,"Republican","NH",2004,0.727
12284,"Republican","NH",2004,0.358
12285,"Republican","NH",2004,0.841
12301,"Democrat","NH",2004,-0.594
12304,"Republican","NH",2004,0.45
12315,"Republican","NH",2004,0.851
12324,"Democrat","NH",2004,-0.379
12329,"Republican","NH",2004,0.517
12332,"Republican","NH",2004,0.156
12333,"Republican","NH",2004,0.538
12335,"Republican","NH",2004,1.195
12342,"Republican","NH",2004,0.764
12353,"Republican","NH",2004,0.528
12354,"Democrat","NH",2004,-1.223
12356,"Republican","NH",2004,0.529
12358,"Republican","NH",2004,0.654
12366,"Republican","NH",2004,0.366
12369,"Republican","NH",2004,0.553
12372,"Republican","NH",2004,1.157
12374,"Republican","NH",2004,0.465
12375,"Republican","NH",2004,0.936
12377,"Democrat","NH",2004,-0.981
12379,"Republican","NH",2004,0.94
12383,"Republican","NH",2004,-0.26
12387,"Republican","NH",2004,0.593
12388,"Democrat","NH",2004,-0.713
12401,"Democrat","NH",2004,-0.314
12402,"Democrat","NH",2004,-0.999
12404,"Republican","NH",2004,0.05
12405,"Republican","NH",2004,1.075
12408,"Republican","NH",2004,0.095
12413,"Democrat","NH",2004,-0.747
12418,"Republican","NH",2004,0.556
12419,"Republican","NH",2004,0.552
12421,"Democrat","NH",2004,-0.336
12426,"Republican","NH",2004,-0.688
12428,"Republican","NH",2004,0.061
12436,"Republican","NH",2004,0.187
12437,"Republican","NH",2004,0.707
12439,"Republican","NH",2004,0.582
12451,"Republican","NH",2004,0.363
12459,"Democrat","NH",2004,-0.6
12463,"Republican","NH",2004,0.332
12468,"Democrat","NH",2004,-0.944
12477,"Democrat","NH",2004,-1.67
12478,"Republican","NH",2004,0.451
12481,"Republican","NH",2004,0.516
12482,"Republican","NH",2004,0.512
12486,"Republican","NH",2004,0.561
12487,"Republican","NH",2004,0.743
12488,"Republican","NH",2004,0.423
12496,"Republican","NH",2004,0.678
12498,"Republican","NH",2004,0.077
12499,"Republican","NH",2004,-0.048
12508,"Democrat","NH",2004,-0.996
12511,"Republican","NH",2004,0.868
12516,"Republican","NH",2004,1.084
12517,"Republican","NH",2004,1.041
12519,"Republican","NH",2004,-0.027
12520,"Republican","NH",2004,0.761
12524,"Democrat","NH",2004,-0.101
12532,"Republican","NH",2004,0.06
12536,"Republican","NH",2004,0.623
12538,"Republican","NH",2004,1.002
12544,"Republican","NH",2004,0.557
12553,"Republican","NH",2004,0.056
12563,"Republican","NH",2004,1.065
12581,"Republican","NH",2004,0.4
12588,"Republican","NH",2004,0.59
12590,"Democrat","NH",2004,-1.115
12599,"Republican","NH",2004,-0.157
12600,"Republican","NH",2004,0.61
12604,"Republican","NH",2004,0.587
12611,"Democrat","NH",2004,-0.194
12619,"Republican","NH",2004,0.167
12620,"Republican","NH",2004,1.019
12623,"Republican","NH",2004,0.666
12641,"Republican","NH",2004,0.714
12643,"Republican","NH",2004,0.587
12647,"Democrat","NH",2004,-0.552
12648,"Democrat","NH",2004,-0.707
12649,"Republican","NH",2004,0.876
12659,"Republican","NH",2004,0.426
12663,"Republican","NH",2004,0.508
12668,"Republican","NH",2004,0.724
12672,"Republican","NH",2004,0.775
12674,"Democrat","NH",2004,-0.629
12676,"Democrat","NH",2004,-0.77
12682,"Republican","NH",2004,0.543
12689,"Republican","NH",2004,0.553
12692,"Republican","NH",2004,-0.078
12694,"Democrat","NH",2004,-0.654
12700,"Democrat","NH",2004,-1.065
12707,"Democrat","NH",2004,-1.266
12709,"Republican","NH",2004,0.795
12712,"Republican","NH",2004,0.763
12713,"Republican","NH",2004,0.629
12719,"Republican","NH",2004,0.556
12725,"Republican","NH",2004,0.665
12728,"Republican","NH",2004,0.651
12729,"Democrat","NH",2004,-0.8
12743,"Republican","NH",2004,0.343
12747,"Republican","NH",2004,0.065
12748,"Republican","NH",2004,0.542
12753,"Republican","NH",2004,1.106
12760,"Democrat","NH",2004,-1.237
12762,"Democrat","NH",2004,-0.56
12766,"Republican","NH",2004,0.693
12767,"Republican","NH",2004,0.801
12768,"Republican","NH",2004,0.363
12773,"Republican","NH",2004,0.675
12783,"Republican","NH",2004,0.427
12795,"Republican","NH",2004,0.043
12796,"Republican","NH",2004,0.452
12798,"Democrat","NH",2004,-0.836
12803,"Democrat","NH",2004,-0.958
12804,"Republican","NH",2004,0.735
12805,"Republican","NH",2004,0.745
12806,"Democrat","NH",2004,-0.615
12817,"Democrat","NH",2004,-0.976
12818,"Democrat","NH",2004,-1.318
12819,"Republican","NH",2004,0.843
12825,"Democrat","NH",2004,-0.508
12831,"Republican","NH",2004,0.531
12839,"Democrat","NH",2004,-0.914
12841,"Republican","NH",2004,0.577
12846,"Democrat","NH",2004,-1.045
12857,"Republican","NH",2004,0.235
12859,"Democrat","NH",2004,-0.675
12865,"Republican","NH",2004,-0.037
12866,"Democrat","NH",2004,-0.596
12871,"Democrat","NH",2004,-0.925
12876,"Democrat","NH",2004,-1.413
12879,"Democrat","NH",2004,-0.962
12884,"Democrat","NH",2004,-1.111
12885,"Democrat","NH",2004,-0.845
12887,"Republican","NH",2004,0.45
12891,"Republican","NH",2004,0.507
12894,"Republican","NH",2004,0.456
12897,"Republican","NH",2004,0.605
12899,"Republican","NH",2004,0.557
12905,"Republican","NH",2004,0.572
12911,"Democrat","NH",2004,-0.822
12912,"Republican","NH",2004,0.633
12915,"Republican","NH",2004,0.801
12930,"Republican","NH",2004,0.547
12939,"Republican","NH",2004,0.46
12954,"Democrat","NH",2004,-0.786
12955,"Republican","NH",2004,-0.234
12958,"Democrat","NH",2004,-0.836
12959,"Republican","NH",2004,0.647
12961,"Republican","NH",2004,0.598
12968,"Democrat","NH",2004,-1.05
12979,"Republican","NH",2004,0.233
12980,"Democrat","NH",2004,-1.259
12981,"Republican","NH",2004,0.572
12983,"Republican","NH",2004,0.523
12987,"Republican","NH",2004,0.577
12988,"Democrat","NH",2004,-1.039
12991,"Republican","NH",2004,0.508
13018,"Republican","NH",2004,0.234
13022,"Republican","NH",2004,0.362
13030,"Democrat","NH",2004,-1.24
13035,"Democrat","NH",2004,-0.893
13037,"Republican","NH",2004,1.275
13039,"Democrat","NH",2004,-1.498
13046,"Democrat","NH",2004,-1.056
13054,"Democrat","NH",2004,-0.532
13064,"Democrat","NH",2004,-1.424
13075,"Democrat","NH",2004,-1.129
13077,"Republican","NH",2004,1.266
13081,"Republican","NH",2004,0.749
13082,"Republican","NH",2004,0.586
13085,"Democrat","NH",2004,-1.29
13087,"Republican","NH",2004,0.955
13096,"Democrat","NH",2004,-1.127
13097,"Democrat","NH",2004,-1.621
13098,"Democrat","NH",2004,-0.479
13100,"Republican","NH",2004,0.536
13101,"Republican","NH",2004,0.882
13106,"Republican","NH",2004,0.504
13110,"Democrat","NH",2004,-0.889
13113,"Republican","NH",2004,-0.105
13114,"Democrat","NH",2004,-0.822
13126,"Republican","NH",2004,0.96
13131,"Republican","NH",2004,0.646
13134,"Republican","NH",2004,0.436
13135,"Republican","NH",2004,0.403
13144,"Democrat","NH",2004,-0.736
13147,"Republican","NH",2004,0.415
13150,"Democrat","NH",2004,-0.525
13154,"Democrat","NH",2004,-0.631
13168,"Republican","NH",2004,0.613
13176,"Republican","NH",2004,0.545
13179,"Democrat","NH",2004,-0.731
13180,"Democrat","NH",2004,-0.874
13184,"Democrat","NH",2004,-0.594
13185,"Republican","NH",2004,0.568
13187,"Republican","NH",2004,0.651
13197,"Democrat","NH",2004,-0.9
13219,"Republican","NH",2004,0.326
13227,"Republican","NH",2004,0.878
13232,"Democrat","NH",2004,-0.953
13236,"Republican","NH",2004,0.282
13238,"Democrat","NH",2004,-0.602
13240,"Republican","NH",2004,0.975
13255,"Democrat","NH",2004,-0.873
13258,"Democrat","NH",2004,-1.468
13271,"Republican","NH",2004,0.683
13277,"Republican","NH",2004,0.522
13283,"Democrat","NH",2004,-0.949
13290,"Democrat","NH",2004,-1.178
13293,"Republican","NH",2004,0.62
13295,"Republican","NH",2004,0.662
13298,"Republican","NH",2004,1.088
13299,"Republican","NH",2004,0.791
13300,"Republican","NH",2004,0.718
13306,"Republican","NH",2004,0.995
13309,"Republican","NH",2004,0.405
13325,"Republican","NH",2004,0.603
13329,"Republican","NH",2004,0.288
13336,"Republican","NH",2004,0.437
13348,"Republican","NH",2004,0.932
13349,"Republican","NH",2004,0.542
13361,"Republican","NH",2004,0.527
13376,"Republican","NJ",2004,-0.092
13381,"Democrat","NJ",2004,-0.915
13382,"Republican","NJ",2004,-0.078
13384,"Republican","NJ",2004,0.075
13389,"Republican","NJ",2004,0.066
13390,"Republican","NJ",2004,-0.034
13391,"Republican","NJ",2004,0.056
13392,"Republican","NJ",2004,0.02
13401,"Democrat","NJ",2004,-0.948
13404,"Democrat","NJ",2004,-1.178
13407,"Republican","NJ",2004,0.317
13411,"Republican","NJ",2004,0.056
13412,"Democrat","NJ",2004,-0.891
13414,"Democrat","NJ",2004,-0.992
13419,"Democrat","NJ",2004,-1.262
13421,"Democrat","NJ",2004,-0.951
13423,"Democrat","NJ",2004,-0.927
13424,"Republican","NJ",2004,0.037
13427,"Republican","NJ",2004,0.006
13429,"Republican","NJ",2004,0.031
13436,"Democrat","NJ",2004,-1.008
13437,"Democrat","NJ",2004,-0.848
13442,"Republican","NJ",2004,-0.089
13444,"Republican","NJ",2004,0.182
13449,"Democrat","NJ",2004,-1.007
13451,"Republican","NJ",2004,0.043
13453,"Republican","NJ",2004,0.34
13455,"Democrat","NJ",2004,-0.958
13457,"Democrat","NJ",2004,-0.97
13466,"Democrat","NJ",2004,-0.9
13476,"Republican","NJ",2004,-0.065
13480,"Democrat","NJ",2004,-0.934
13483,"Democrat","NJ",2004,-0.91
13484,"Democrat","NJ",2004,-0.806
13485,"Democrat","NJ",2004,-0.927
13486,"Republican","NJ",2004,0.26
13488,"Democrat","NJ",2004,-1.1
13489,"Democrat","NJ",2004,-1.351
13494,"Republican","NJ",2004,0.049
13495,"Democrat","NJ",2004,-0.938
13500,"Democrat","NJ",2004,-1.064
13505,"Republican","NJ",2004,-0.018
13526,"Republican","NJ",2004,-0.093
13527,"Democrat","NJ",2004,-0.83
13531,"Democrat","NJ",2004,-0.819
13535,"Republican","NJ",2004,0.252
13536,"Democrat","NJ",2004,-1.115
13538,"Republican","NJ",2004,0.463
13541,"Democrat","NJ",2004,-0.606
13545,"Republican","NJ",2004,-0.028
13548,"Republican","NJ",2004,0.201
13553,"Republican","NJ",2004,0.085
13554,"Democrat","NJ",2004,-0.897
13557,"Democrat","NJ",2004,-0.601
13559,"Democrat","NJ",2004,-1.151
13560,"Republican","NJ",2004,0.151
13566,"Democrat","NJ",2004,-1.102
13567,"Democrat","NJ",2004,-0.932
13568,"Democrat","NJ",2004,-0.982
13569,"Democrat","NJ",2004,-0.93
13576,"Democrat","NJ",2004,-0.97
13583,"Republican","NJ",2004,0.024
13587,"Republican","NJ",2004,0.074
13588,"Republican","NJ",2004,0.087
13592,"Democrat","NJ",2004,-0.964
13603,"Democrat","NJ",2004,-1.035
13607,"Democrat","NJ",2004,-0.823
13611,"Democrat","NJ",2004,-0.846
13612,"Democrat","NJ",2004,-1.152
13613,"Democrat","NJ",2004,-1.003
13614,"Democrat","NJ",2004,-0.893
13620,"Republican","NJ",2004,-0.023
13623,"Democrat","NJ",2004,-1.124
13626,"Democrat","NJ",2004,-0.662
13628,"Republican","NJ",2004,0.015
13629,"Democrat","NJ",2004,-1.013
13632,"Democrat","NJ",2004,-0.989
13634,"Democrat","NJ",2004,-1.19
13636,"Democrat","NJ",2004,-1.235
13642,"Democrat","NJ",2004,-1.028
13643,"Republican","NJ",2004,0.013
13653,"Republican","NM",2004,1.479
13654,"Democrat","NM",2004,-1.706
13657,"Republican","NM",2004,0.759
13667,"Democrat","NM",2004,-0.863
13673,"Republican","NM",2004,1.209
13675,"Republican","NM",2004,1.664
13681,"Democrat","NM",2004,-0.766
13687,"Democrat","NM",2004,-0.704
13689,"Democrat","NM",2004,-1.472
13698,"Democrat","NM",2004,-1.219
13700,"Democrat","NM",2004,-1.021
13705,"Republican","NM",2004,1.326
13723,"Republican","NM",2004,1.496
13731,"Democrat","NM",2004,-0.875
13733,"Democrat","NM",2004,-1.672
13740,"Republican","NM",2004,1.076
13741,"Democrat","NM",2004,-1.109
13753,"Republican","NM",2004,1.083
13754,"Democrat","NM",2004,-0.791
13757,"Democrat","NM",2004,-1.389
13759,"Democrat","NM",2004,-0.386
13761,"Democrat","NM",2004,-0.855
13762,"Republican","NM",2004,1.274
13766,"Democrat","NM",2004,-0.44
13778,"Democrat","NM",2004,-0.272
13784,"Republican","NM",2004,0.981
13793,"Democrat","NM",2004,-1.383
13794,"Democrat","NM",2004,-1.05
13795,"Democrat","NM",2004,-0.895
13800,"Democrat","NM",2004,-1.09
13805,"Republican","NM",2004,1.01
13809,"Democrat","NM",2004,-1.094
13817,"Democrat","NM",2004,-1.354
13819,"Republican","NM",2004,1.062
13827,"Democrat","NM",2004,-0.564
13830,"Republican","NM",2004,1.664
13836,"Democrat","NM",2004,-0.714
13846,"Democrat","NM",2004,-1.299
13850,"Democrat","NM",2004,0.245
13852,"Republican","NM",2004,1.022
13856,"Democrat","NM",2004,-0.087
13862,"Republican","NM",2004,1.517
13866,"Democrat","NM",2004,-0.893
13871,"Democrat","NM",2004,-0.798
13876,"Democrat","NM",2004,-0.799
13877,"Democrat","NM",2004,-0.969
13886,"Democrat","NM",2004,-1.182
13891,"Democrat","NM",2004,-0.951
13896,"Democrat","NM",2004,-1.231
13899,"Democrat","NM",2004,0.178
13900,"Democrat","NM",2004,-1.373
13903,"Democrat","NM",2004,-0.761
13904,"Democrat","NM",2004,-0.489
13905,"Democrat","NM",2004,-0.687
13906,"Republican","NM",2004,0.457
13907,"Republican","NM",2004,0.447
13909,"Republican","NM",2004,0.477
13911,"Republican","NM",2004,0.494
13912,"Republican","NM",2004,0.619
13916,"Democrat","NM",2004,-0.95
13921,"Democrat","NM",2004,-1.071
13922,"Republican","NM",2004,0.66
13925,"Democrat","NM",2004,-0.965
13927,"Republican","NM",2004,0.334
13931,"Democrat","NM",2004,-0.295
13933,"Republican","NM",2004,0.568
13935,"Republican","NM",2004,0.212
13937,"Republican","NM",2004,0.76
13943,"Republican","NM",2004,0.989
13945,"Republican","NM",2004,0.771
13950,"Democrat","NV",2004,-0.585
13953,"Republican","NV",2004,0.716
13954,"Republican","NV",2004,1.22
13955,"Democrat","NV",2004,-0.595
13956,"Democrat","NV",2004,-0.706
13959,"Republican","NV",2004,0.728
13968,"Republican","NV",2004,0.772
13969,"Democrat","NV",2004,-0.602
13973,"Republican","NV",2004,0.465
13976,"Democrat","NV",2004,-0.473
13977,"Republican","NV",2004,0.803
13978,"Democrat","NV",2004,-0.351
13983,"Democrat","NV",2004,-0.28
13984,"Democrat","NV",2004,-0.664
14003,"Republican","NV",2004,0.281
14005,"Republican","NV",2004,0.127
14006,"Democrat","NV",2004,-0.999
14008,"Republican","NV",2004,0.529
14009,"Democrat","NV",2004,-0.738
14010,"Republican","NV",2004,0.542
14011,"Republican","NV",2004,0.354
14012,"Republican","NV",2004,1.373
14018,"Republican","NV",2004,0.498
14023,"Republican","NV",2004,0.708
14027,"Democrat","NV",2004,-0.751
14039,"Republican","NV",2004,0.795
14040,"Democrat","NV",2004,-0.759
14044,"Democrat","NV",2004,-0.832
14046,"Republican","NV",2004,0.698
14047,"Democrat","NV",2004,-0.523
14049,"Republican","NV",2004,0.619
14053,"Democrat","NV",2004,-0.55
14054,"Democrat","NV",2004,-0.444
14056,"Democrat","NV",2004,-0.434
14064,"Democrat","NV",2004,-0.545
14065,"Democrat","NV",2004,-0.498
14068,"Democrat","NV",2004,-0.545
14070,"Democrat","NV",2004,-0.739
14071,"Democrat","NV",2004,-1.059
14087,"Republican","NV",2004,0.706
14104,"Republican","NV",2004,0.633
14107,"Democrat","NV",2004,-0.518
14113,"Democrat","NY",2004,-1.428
14115,"Republican","NY",2004,-0.217
14120,"Republican","NY",2004,-0.512
14124,"Democrat","NY",2004,-1.56
14125,"Democrat","NY",2004,-0.75
14126,"Democrat","NY",2004,-1.664
14130,"Republican","NY",2004,0.092
14133,"Republican","NY",2004,-0.06
14134,"Republican","NY",2004,-0.441
14135,"Republican","NY",2004,-0.047
14141,"Democrat","NY",2004,-1.202
14142,"Democrat","NY",2004,-1.067
14146,"Democrat","NY",2004,-1.724
14148,"Democrat","NY",2004,-0.781
14151,"Democrat","NY",2004,-1.323
14154,"Democrat","NY",2004,-1.621
14159,"Republican","NY",2004,-0.082
14162,"Republican","NY",2004,-0.066
14164,"Republican","NY",2004,-0.1
14165,"Democrat","NY",2004,-0.998
14166,"Republican","NY",2004,-0.135
14168,"Democrat","NY",2004,-1.371
14170,"Democrat","NY",2004,-0.88
14171,"Republican","NY",2004,-0.176
14175,"Democrat","NY",2004,-0.717
14176,"Democrat","NY",2004,-1.569
